method,pair_id,f1_all_to_all,precision_all_to_all,recall_all_to_all,source
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ac4_av,0.73,0.66,0.83,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ac4_ev,0.86,0.92,0.81,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ac5_av,0.74,0.8,0.7,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ac5_ev,0.85,1.0,0.74,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ec_av,0.89,0.83,0.96,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_0_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac1_av,0.93,1.0,0.87,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac1_ev,0.95,1.0,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac2_av,0.94,0.98,0.9,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac2_ev,0.93,0.94,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac3_av,0.98,1.0,0.96,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac3_ev,0.88,1.0,0.78,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac4_av,0.85,0.95,0.77,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac4_ev,0.82,0.91,0.76,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac5_av,0.85,1.0,0.74,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ac5_ev,0.85,1.0,0.74,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_100_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac1_av,0.95,1.0,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac1_ev,0.94,1.0,0.89,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac2_av,0.92,0.94,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac2_ev,0.93,0.95,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac3_av,0.95,1.0,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac3_ev,0.92,1.0,0.85,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac4_av,0.86,0.9,0.83,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac4_ev,0.83,0.94,0.74,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac5_av,0.85,1.0,0.74,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,0.84,1.0,0.73,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__Unionable__assays_horizontal_50_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac1_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac1_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac2_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac3_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac3_ev,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac4_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac4_ev,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac5_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_1_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,0.82,0.88,0.78,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac2_av,0.91,1.0,0.83,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,0.91,1.0,0.83,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac3_av,0.73,0.8,0.67,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac3_ev,0.91,1.0,0.83,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac4_av,0.6,0.75,0.5,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac4_ev,0.73,0.8,0.67,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac5_av,0.8,1.0,0.67,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ac5_ev,0.8,1.0,0.67,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac1_av,0.87,0.83,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac1_ev,0.95,1.0,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac2_av,0.9,1.0,0.82,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac2_ev,0.95,1.0,0.91,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac3_av,0.9,1.0,0.82,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac3_ev,0.93,1.0,0.86,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac4_av,0.76,0.8,0.73,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,0.73,0.87,0.64,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac5_av,0.78,1.0,0.64,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,0.8,1.0,0.67,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ec_av,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,0.9,0.82,1.0,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac1_ev,0.93,1.0,0.88,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,0.79,0.77,0.81,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac2_ev,0.88,0.88,0.88,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,0.82,0.86,0.78,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,0.97,1.0,0.94,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac4_av,0.73,0.71,0.75,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,0.86,0.92,0.81,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,0.53,0.5,0.56,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,0.88,1.0,0.78,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
MetaSpace,ChEMBL__View-Unionable__assays_both_0_70_ec_av,0.86,0.77,0.98,/Users/nahawandkired/Documents/metamatch/outputs/exp_occidata/reports/meeting_baselines_vs_metamatch/metaspace_61_classifiers_notebook/metaspace_61_classifiers_row_scores.parquet
